race,name,driver,team,lap,time
22,uae,Antonio Giovinazzi,alfaR,1,93.17
22,uae,Antonio Giovinazzi,alfaR,2,91.837
22,uae,Antonio Giovinazzi,alfaR,3,91.553
22,uae,Antonio Giovinazzi,alfaR,4,91.59700000000001
22,uae,Antonio Giovinazzi,alfaR,5,91.31299999999999
22,uae,Antonio Giovinazzi,alfaR,6,90.70700000000001
22,uae,Antonio Giovinazzi,alfaR,7,91.022
22,uae,Antonio Giovinazzi,alfaR,8,91.039
22,uae,Antonio Giovinazzi,alfaR,9,91.035
22,uae,Antonio Giovinazzi,alfaR,10,90.74600000000001
22,uae,Antonio Giovinazzi,alfaR,11,90.868
22,uae,Antonio Giovinazzi,alfaR,12,90.853
22,uae,Antonio Giovinazzi,alfaR,13,90.546
22,uae,Antonio Giovinazzi,alfaR,14,90.55
22,uae,Antonio Giovinazzi,alfaR,15,90.682
22,uae,Antonio Giovinazzi,alfaR,16,92.432
22,uae,Antonio Giovinazzi,alfaR,18,89.556
22,uae,Antonio Giovinazzi,alfaR,19,90.001
22,uae,Antonio Giovinazzi,alfaR,20,90.18
22,uae,Antonio Giovinazzi,alfaR,21,90.137
22,uae,Antonio Giovinazzi,alfaR,22,90.346
22,uae,Antonio Giovinazzi,alfaR,23,91.109
22,uae,Antonio Giovinazzi,alfaR,24,89.792
22,uae,Antonio Giovinazzi,alfaR,25,90.00399999999999
22,uae,Antonio Giovinazzi,alfaR,26,89.712
22,uae,Antonio Giovinazzi,alfaR,27,90.28200000000001
22,uae,Antonio Giovinazzi,alfaR,28,89.694
22,uae,Antonio Giovinazzi,alfaR,29,89.775
22,uae,Antonio Giovinazzi,alfaR,30,89.505
22,uae,Antonio Giovinazzi,alfaR,31,89.596
22,uae,Antonio Giovinazzi,alfaR,32,89.44200000000001
21,saudiarabia,Antonio Giovinazzi,alfaR,1,103.867
21,saudiarabia,Antonio Giovinazzi,alfaR,2,97.348
21,saudiarabia,Antonio Giovinazzi,alfaR,3,95.939
21,saudiarabia,Antonio Giovinazzi,alfaR,4,95.637
21,saudiarabia,Antonio Giovinazzi,alfaR,5,95.444
21,saudiarabia,Antonio Giovinazzi,alfaR,6,95.811
21,saudiarabia,Antonio Giovinazzi,alfaR,7,96.069
21,saudiarabia,Antonio Giovinazzi,alfaR,8,95.47399999999999
21,saudiarabia,Antonio Giovinazzi,alfaR,9,95.67299999999999
21,saudiarabia,Antonio Giovinazzi,alfaR,18,95.47399999999999
21,saudiarabia,Antonio Giovinazzi,alfaR,19,94.91
21,saudiarabia,Antonio Giovinazzi,alfaR,20,94.262
21,saudiarabia,Antonio Giovinazzi,alfaR,21,94.316
21,saudiarabia,Antonio Giovinazzi,alfaR,22,94.316
21,saudiarabia,Antonio Giovinazzi,alfaR,25,93.648
21,saudiarabia,Antonio Giovinazzi,alfaR,26,94.26
21,saudiarabia,Antonio Giovinazzi,alfaR,27,105.85
21,saudiarabia,Antonio Giovinazzi,alfaR,28,97.85700000000001
21,saudiarabia,Antonio Giovinazzi,alfaR,33,93.76899999999999
21,saudiarabia,Antonio Giovinazzi,alfaR,34,93.35700000000001
21,saudiarabia,Antonio Giovinazzi,alfaR,35,104.40899999999999
21,saudiarabia,Antonio Giovinazzi,alfaR,36,95.92
21,saudiarabia,Antonio Giovinazzi,alfaR,37,92.865
21,saudiarabia,Antonio Giovinazzi,alfaR,38,94.255
21,saudiarabia,Antonio Giovinazzi,alfaR,39,94.318
21,saudiarabia,Antonio Giovinazzi,alfaR,40,93.375
21,saudiarabia,Antonio Giovinazzi,alfaR,41,93.137
21,saudiarabia,Antonio Giovinazzi,alfaR,42,93.133
21,saudiarabia,Antonio Giovinazzi,alfaR,43,93.23100000000001
21,saudiarabia,Antonio Giovinazzi,alfaR,44,93.31200000000001
21,saudiarabia,Antonio Giovinazzi,alfaR,45,93.348
21,saudiarabia,Antonio Giovinazzi,alfaR,46,93.26899999999999
21,saudiarabia,Antonio Giovinazzi,alfaR,47,93.34700000000001
21,saudiarabia,Antonio Giovinazzi,alfaR,48,92.885
21,saudiarabia,Antonio Giovinazzi,alfaR,49,93.167
21,saudiarabia,Antonio Giovinazzi,alfaR,50,93.604
20,qatar,Antonio Giovinazzi,alfaR,2,92.713
20,qatar,Antonio Giovinazzi,alfaR,3,91.88600000000001
20,qatar,Antonio Giovinazzi,alfaR,4,90.965
20,qatar,Antonio Giovinazzi,alfaR,5,91.663
20,qatar,Antonio Giovinazzi,alfaR,6,92.555
20,qatar,Antonio Giovinazzi,alfaR,7,91.631
20,qatar,Antonio Giovinazzi,alfaR,8,93.085
20,qatar,Antonio Giovinazzi,alfaR,9,91.666
20,qatar,Antonio Giovinazzi,alfaR,10,91.395
20,qatar,Antonio Giovinazzi,alfaR,11,90.993
20,qatar,Antonio Giovinazzi,alfaR,12,91.01
20,qatar,Antonio Giovinazzi,alfaR,13,91.73899999999999
20,qatar,Antonio Giovinazzi,alfaR,14,91.654
20,qatar,Antonio Giovinazzi,alfaR,16,94.557
20,qatar,Antonio Giovinazzi,alfaR,17,88.89399999999999
20,qatar,Antonio Giovinazzi,alfaR,18,89.242
20,qatar,Antonio Giovinazzi,alfaR,19,89.333
20,qatar,Antonio Giovinazzi,alfaR,20,89.52799999999999
20,qatar,Antonio Giovinazzi,alfaR,21,89.588
20,qatar,Antonio Giovinazzi,alfaR,22,89.77600000000001
20,qatar,Antonio Giovinazzi,alfaR,23,90.90799999999999
20,qatar,Antonio Giovinazzi,alfaR,24,88.988
20,qatar,Antonio Giovinazzi,alfaR,25,89.12
20,qatar,Antonio Giovinazzi,alfaR,26,89.03299999999999
20,qatar,Antonio Giovinazzi,alfaR,27,89.288
20,qatar,Antonio Giovinazzi,alfaR,28,89.90700000000001
20,qatar,Antonio Giovinazzi,alfaR,29,90.637
20,qatar,Antonio Giovinazzi,alfaR,30,91.25
20,qatar,Antonio Giovinazzi,alfaR,31,89.18299999999999
20,qatar,Antonio Giovinazzi,alfaR,33,94.244
20,qatar,Antonio Giovinazzi,alfaR,34,88.24799999999999
20,qatar,Antonio Giovinazzi,alfaR,35,88.646
20,qatar,Antonio Giovinazzi,alfaR,36,88.71600000000001
20,qatar,Antonio Giovinazzi,alfaR,37,88.48
20,qatar,Antonio Giovinazzi,alfaR,38,88.652
20,qatar,Antonio Giovinazzi,alfaR,39,88.631
20,qatar,Antonio Giovinazzi,alfaR,40,87.823
20,qatar,Antonio Giovinazzi,alfaR,41,88.43
20,qatar,Antonio Giovinazzi,alfaR,42,88.39200000000001
20,qatar,Antonio Giovinazzi,alfaR,43,88.44200000000001
20,qatar,Antonio Giovinazzi,alfaR,44,88.65299999999999
20,qatar,Antonio Giovinazzi,alfaR,45,88.772
20,qatar,Antonio Giovinazzi,alfaR,46,88.88
20,qatar,Antonio Giovinazzi,alfaR,47,88.85600000000001
20,qatar,Antonio Giovinazzi,alfaR,48,88.804
20,qatar,Antonio Giovinazzi,alfaR,49,89.198
20,qatar,Antonio Giovinazzi,alfaR,50,88.90899999999999
20,qatar,Antonio Giovinazzi,alfaR,51,88.41
20,qatar,Antonio Giovinazzi,alfaR,52,88.47
20,qatar,Antonio Giovinazzi,alfaR,53,92.262
20,qatar,Antonio Giovinazzi,alfaR,55,99.089
20,qatar,Antonio Giovinazzi,alfaR,56,91.669
19,brazil,Antonio Giovinazzi,alfaR,2,78.237
19,brazil,Antonio Giovinazzi,alfaR,3,77.833
19,brazil,Antonio Giovinazzi,alfaR,4,77.165
19,brazil,Antonio Giovinazzi,alfaR,5,76.468
19,brazil,Antonio Giovinazzi,alfaR,10,79.865
19,brazil,Antonio Giovinazzi,alfaR,11,78.214
19,brazil,Antonio Giovinazzi,alfaR,14,79.962
19,brazil,Antonio Giovinazzi,alfaR,15,76.116
19,brazil,Antonio Giovinazzi,alfaR,16,76.111
19,brazil,Antonio Giovinazzi,alfaR,17,75.831
19,brazil,Antonio Giovinazzi,alfaR,18,76.133
19,brazil,Antonio Giovinazzi,alfaR,19,76.17
19,brazil,Antonio Giovinazzi,alfaR,20,76.667
19,brazil,Antonio Giovinazzi,alfaR,21,76.831
19,brazil,Antonio Giovinazzi,alfaR,22,76.874
19,brazil,Antonio Giovinazzi,alfaR,23,75.957
19,brazil,Antonio Giovinazzi,alfaR,24,76.29
19,brazil,Antonio Giovinazzi,alfaR,25,76.384
19,brazil,Antonio Giovinazzi,alfaR,26,76.382
19,brazil,Antonio Giovinazzi,alfaR,27,76.473
19,brazil,Antonio Giovinazzi,alfaR,28,78.919
19,brazil,Antonio Giovinazzi,alfaR,29,81.778
19,brazil,Antonio Giovinazzi,alfaR,31,74.48
19,brazil,Antonio Giovinazzi,alfaR,32,74.83
19,brazil,Antonio Giovinazzi,alfaR,33,75.182
19,brazil,Antonio Giovinazzi,alfaR,34,75.09
19,brazil,Antonio Giovinazzi,alfaR,35,75.461
19,brazil,Antonio Giovinazzi,alfaR,36,75.459
19,brazil,Antonio Giovinazzi,alfaR,37,75.803
19,brazil,Antonio Giovinazzi,alfaR,38,76.252
19,brazil,Antonio Giovinazzi,alfaR,39,76.815
19,brazil,Antonio Giovinazzi,alfaR,40,76.477
19,brazil,Antonio Giovinazzi,alfaR,41,77.58800000000001
19,brazil,Antonio Giovinazzi,alfaR,42,79.553
19,brazil,Antonio Giovinazzi,alfaR,44,74.227
19,brazil,Antonio Giovinazzi,alfaR,45,74.377
19,brazil,Antonio Giovinazzi,alfaR,46,76.28
19,brazil,Antonio Giovinazzi,alfaR,47,75.226
19,brazil,Antonio Giovinazzi,alfaR,48,75.655
19,brazil,Antonio Giovinazzi,alfaR,49,75.063
19,brazil,Antonio Giovinazzi,alfaR,50,74.84
19,brazil,Antonio Giovinazzi,alfaR,51,74.936
19,brazil,Antonio Giovinazzi,alfaR,52,74.836
19,brazil,Antonio Giovinazzi,alfaR,53,75.128
19,brazil,Antonio Giovinazzi,alfaR,54,74.92699999999999
19,brazil,Antonio Giovinazzi,alfaR,55,74.831
19,brazil,Antonio Giovinazzi,alfaR,56,74.615
19,brazil,Antonio Giovinazzi,alfaR,57,74.98
19,brazil,Antonio Giovinazzi,alfaR,58,74.69
19,brazil,Antonio Giovinazzi,alfaR,59,74.767
19,brazil,Antonio Giovinazzi,alfaR,60,74.917
19,brazil,Antonio Giovinazzi,alfaR,61,75.03699999999999
19,brazil,Antonio Giovinazzi,alfaR,62,74.58
19,brazil,Antonio Giovinazzi,alfaR,63,75.075
19,brazil,Antonio Giovinazzi,alfaR,64,75.212
19,brazil,Antonio Giovinazzi,alfaR,65,75.574
19,brazil,Antonio Giovinazzi,alfaR,66,75.813
19,brazil,Antonio Giovinazzi,alfaR,67,76.952
19,brazil,Antonio Giovinazzi,alfaR,68,75.434
19,brazil,Antonio Giovinazzi,alfaR,69,75.242
19,brazil,Antonio Giovinazzi,alfaR,70,75.479
18,mexico,Antonio Giovinazzi,alfaR,5,85.306
18,mexico,Antonio Giovinazzi,alfaR,6,84.03399999999999
18,mexico,Antonio Giovinazzi,alfaR,7,83.69
18,mexico,Antonio Giovinazzi,alfaR,8,83.404
18,mexico,Antonio Giovinazzi,alfaR,9,83.016
18,mexico,Antonio Giovinazzi,alfaR,10,83.04899999999999
18,mexico,Antonio Giovinazzi,alfaR,11,83.015
18,mexico,Antonio Giovinazzi,alfaR,12,83.012
18,mexico,Antonio Giovinazzi,alfaR,13,83.26899999999999
18,mexico,Antonio Giovinazzi,alfaR,14,83.226
18,mexico,Antonio Giovinazzi,alfaR,15,83.07
18,mexico,Antonio Giovinazzi,alfaR,16,86.59200000000001
18,mexico,Antonio Giovinazzi,alfaR,18,82.758
18,mexico,Antonio Giovinazzi,alfaR,19,83.541
18,mexico,Antonio Giovinazzi,alfaR,20,83.639
18,mexico,Antonio Giovinazzi,alfaR,21,83.369
18,mexico,Antonio Giovinazzi,alfaR,22,83.161
18,mexico,Antonio Giovinazzi,alfaR,23,83.473
18,mexico,Antonio Giovinazzi,alfaR,24,83.463
18,mexico,Antonio Giovinazzi,alfaR,25,83.45100000000001
18,mexico,Antonio Giovinazzi,alfaR,26,83.37799999999999
18,mexico,Antonio Giovinazzi,alfaR,27,83.413
18,mexico,Antonio Giovinazzi,alfaR,28,83.75399999999999
18,mexico,Antonio Giovinazzi,alfaR,29,83.23100000000001
18,mexico,Antonio Giovinazzi,alfaR,30,84.86
18,mexico,Antonio Giovinazzi,alfaR,31,82.988
18,mexico,Antonio Giovinazzi,alfaR,32,82.696
18,mexico,Antonio Giovinazzi,alfaR,33,82.946
18,mexico,Antonio Giovinazzi,alfaR,34,82.415
18,mexico,Antonio Giovinazzi,alfaR,35,82.595
18,mexico,Antonio Giovinazzi,alfaR,36,82.54700000000001
18,mexico,Antonio Giovinazzi,alfaR,37,82.609
18,mexico,Antonio Giovinazzi,alfaR,38,84.758
18,mexico,Antonio Giovinazzi,alfaR,39,84.1
18,mexico,Antonio Giovinazzi,alfaR,40,82.557
18,mexico,Antonio Giovinazzi,alfaR,41,82.301
18,mexico,Antonio Giovinazzi,alfaR,42,81.97399999999999
18,mexico,Antonio Giovinazzi,alfaR,43,82.169
18,mexico,Antonio Giovinazzi,alfaR,44,83.75200000000001
18,mexico,Antonio Giovinazzi,alfaR,45,82.16
18,mexico,Antonio Giovinazzi,alfaR,46,82.59899999999999
18,mexico,Antonio Giovinazzi,alfaR,47,84.17200000000001
18,mexico,Antonio Giovinazzi,alfaR,48,82.539
18,mexico,Antonio Giovinazzi,alfaR,49,82.348
18,mexico,Antonio Giovinazzi,alfaR,50,82.042
18,mexico,Antonio Giovinazzi,alfaR,51,81.99799999999999
18,mexico,Antonio Giovinazzi,alfaR,52,81.925
18,mexico,Antonio Giovinazzi,alfaR,53,81.978
18,mexico,Antonio Giovinazzi,alfaR,54,81.883
18,mexico,Antonio Giovinazzi,alfaR,55,81.92200000000001
18,mexico,Antonio Giovinazzi,alfaR,56,82.007
18,mexico,Antonio Giovinazzi,alfaR,57,81.905
18,mexico,Antonio Giovinazzi,alfaR,58,81.827
18,mexico,Antonio Giovinazzi,alfaR,59,81.93799999999999
18,mexico,Antonio Giovinazzi,alfaR,60,81.744
18,mexico,Antonio Giovinazzi,alfaR,61,81.82600000000001
18,mexico,Antonio Giovinazzi,alfaR,62,81.681
18,mexico,Antonio Giovinazzi,alfaR,63,81.703
18,mexico,Antonio Giovinazzi,alfaR,64,82.01700000000001
18,mexico,Antonio Giovinazzi,alfaR,65,81.732
18,mexico,Antonio Giovinazzi,alfaR,66,81.586
18,mexico,Antonio Giovinazzi,alfaR,67,81.669
18,mexico,Antonio Giovinazzi,alfaR,68,81.523
18,mexico,Antonio Giovinazzi,alfaR,69,81.692
18,mexico,Antonio Giovinazzi,alfaR,70,82.506
17,usa,Antonio Giovinazzi,alfaR,1,110.44
17,usa,Antonio Giovinazzi,alfaR,2,107.255
17,usa,Antonio Giovinazzi,alfaR,3,104.965
17,usa,Antonio Giovinazzi,alfaR,4,104.531
17,usa,Antonio Giovinazzi,alfaR,5,104.26299999999999
17,usa,Antonio Giovinazzi,alfaR,6,104.285
17,usa,Antonio Giovinazzi,alfaR,7,104.131
17,usa,Antonio Giovinazzi,alfaR,8,104.455
17,usa,Antonio Giovinazzi,alfaR,10,103.096
17,usa,Antonio Giovinazzi,alfaR,11,103.44
17,usa,Antonio Giovinazzi,alfaR,12,103.189
17,usa,Antonio Giovinazzi,alfaR,13,103.484
17,usa,Antonio Giovinazzi,alfaR,14,103.26
17,usa,Antonio Giovinazzi,alfaR,15,103.89399999999999
17,usa,Antonio Giovinazzi,alfaR,16,103.88
17,usa,Antonio Giovinazzi,alfaR,17,103.3
17,usa,Antonio Giovinazzi,alfaR,18,103.397
17,usa,Antonio Giovinazzi,alfaR,19,104.648
17,usa,Antonio Giovinazzi,alfaR,20,105.524
17,usa,Antonio Giovinazzi,alfaR,21,104.476
17,usa,Antonio Giovinazzi,alfaR,22,103.73700000000001
17,usa,Antonio Giovinazzi,alfaR,23,103.507
17,usa,Antonio Giovinazzi,alfaR,24,103.90799999999999
17,usa,Antonio Giovinazzi,alfaR,25,105.277
17,usa,Antonio Giovinazzi,alfaR,26,104.48100000000001
17,usa,Antonio Giovinazzi,alfaR,28,100.792
17,usa,Antonio Giovinazzi,alfaR,29,101.70100000000001
17,usa,Antonio Giovinazzi,alfaR,30,101.632
17,usa,Antonio Giovinazzi,alfaR,31,101.56
17,usa,Antonio Giovinazzi,alfaR,32,101.602
17,usa,Antonio Giovinazzi,alfaR,33,101.925
17,usa,Antonio Giovinazzi,alfaR,34,101.932
17,usa,Antonio Giovinazzi,alfaR,35,101.964
17,usa,Antonio Giovinazzi,alfaR,36,101.689
17,usa,Antonio Giovinazzi,alfaR,37,101.527
17,usa,Antonio Giovinazzi,alfaR,38,103.93
17,usa,Antonio Giovinazzi,alfaR,39,101.719
17,usa,Antonio Giovinazzi,alfaR,40,101.475
17,usa,Antonio Giovinazzi,alfaR,41,102.689
17,usa,Antonio Giovinazzi,alfaR,42,101.831
17,usa,Antonio Giovinazzi,alfaR,43,101.76700000000001
17,usa,Antonio Giovinazzi,alfaR,44,101.145
17,usa,Antonio Giovinazzi,alfaR,45,101.77600000000001
17,usa,Antonio Giovinazzi,alfaR,46,101.289
17,usa,Antonio Giovinazzi,alfaR,47,101.544
17,usa,Antonio Giovinazzi,alfaR,48,101.79
17,usa,Antonio Giovinazzi,alfaR,49,101.91799999999999
17,usa,Antonio Giovinazzi,alfaR,50,103.225
17,usa,Antonio Giovinazzi,alfaR,51,102.42299999999999
17,usa,Antonio Giovinazzi,alfaR,52,102.435
17,usa,Antonio Giovinazzi,alfaR,53,102.805
17,usa,Antonio Giovinazzi,alfaR,54,104.755
17,usa,Antonio Giovinazzi,alfaR,55,102.751
16,turkey,Antonio Giovinazzi,alfaR,1,106.204
16,turkey,Antonio Giovinazzi,alfaR,2,98.37299999999999
16,turkey,Antonio Giovinazzi,alfaR,3,97.12100000000001
16,turkey,Antonio Giovinazzi,alfaR,4,96.84
16,turkey,Antonio Giovinazzi,alfaR,5,97.206
16,turkey,Antonio Giovinazzi,alfaR,6,97.375
16,turkey,Antonio Giovinazzi,alfaR,7,97.91
16,turkey,Antonio Giovinazzi,alfaR,8,97.242
16,turkey,Antonio Giovinazzi,alfaR,9,96.815
16,turkey,Antonio Giovinazzi,alfaR,10,96.71
16,turkey,Antonio Giovinazzi,alfaR,11,96.109
16,turkey,Antonio Giovinazzi,alfaR,12,96.025
16,turkey,Antonio Giovinazzi,alfaR,13,95.80799999999999
16,turkey,Antonio Giovinazzi,alfaR,14,95.684
16,turkey,Antonio Giovinazzi,alfaR,15,95.773
16,turkey,Antonio Giovinazzi,alfaR,16,95.229
16,turkey,Antonio Giovinazzi,alfaR,17,94.789
16,turkey,Antonio Giovinazzi,alfaR,18,94.822
16,turkey,Antonio Giovinazzi,alfaR,19,95.26
16,turkey,Antonio Giovinazzi,alfaR,20,94.774
16,turkey,Antonio Giovinazzi,alfaR,21,94.912
16,turkey,Antonio Giovinazzi,alfaR,22,95.02799999999999
16,turkey,Antonio Giovinazzi,alfaR,23,95.038
16,turkey,Antonio Giovinazzi,alfaR,24,94.82700000000001
16,turkey,Antonio Giovinazzi,alfaR,25,94.589
16,turkey,Antonio Giovinazzi,alfaR,26,94.867
16,turkey,Antonio Giovinazzi,alfaR,27,94.874
16,turkey,Antonio Giovinazzi,alfaR,28,94.869
16,turkey,Antonio Giovinazzi,alfaR,29,95.01299999999999
16,turkey,Antonio Giovinazzi,alfaR,30,94.949
16,turkey,Antonio Giovinazzi,alfaR,31,95.23200000000001
16,turkey,Antonio Giovinazzi,alfaR,32,95.101
16,turkey,Antonio Giovinazzi,alfaR,33,95.198
16,turkey,Antonio Giovinazzi,alfaR,34,95.447
16,turkey,Antonio Giovinazzi,alfaR,35,95.829
16,turkey,Antonio Giovinazzi,alfaR,36,96.12200000000001
16,turkey,Antonio Giovinazzi,alfaR,37,95.684
16,turkey,Antonio Giovinazzi,alfaR,38,95.671
16,turkey,Antonio Giovinazzi,alfaR,39,96.04799999999999
16,turkey,Antonio Giovinazzi,alfaR,40,96.009
16,turkey,Antonio Giovinazzi,alfaR,42,94.958
16,turkey,Antonio Giovinazzi,alfaR,43,95.21799999999999
16,turkey,Antonio Giovinazzi,alfaR,44,96.17299999999999
16,turkey,Antonio Giovinazzi,alfaR,45,96.289
16,turkey,Antonio Giovinazzi,alfaR,46,95.867
16,turkey,Antonio Giovinazzi,alfaR,47,95.788
16,turkey,Antonio Giovinazzi,alfaR,48,95.54899999999999
16,turkey,Antonio Giovinazzi,alfaR,49,95.18299999999999
16,turkey,Antonio Giovinazzi,alfaR,50,95.37799999999999
16,turkey,Antonio Giovinazzi,alfaR,51,96.99700000000001
16,turkey,Antonio Giovinazzi,alfaR,52,93.665
16,turkey,Antonio Giovinazzi,alfaR,53,93.353
16,turkey,Antonio Giovinazzi,alfaR,54,93.165
16,turkey,Antonio Giovinazzi,alfaR,55,94.055
16,turkey,Antonio Giovinazzi,alfaR,56,96.14399999999999
16,turkey,Antonio Giovinazzi,alfaR,57,92.904
15,russia,Antonio Giovinazzi,alfaR,1,116.132
15,russia,Antonio Giovinazzi,alfaR,2,105.941
15,russia,Antonio Giovinazzi,alfaR,3,103.939
15,russia,Antonio Giovinazzi,alfaR,4,103.568
15,russia,Antonio Giovinazzi,alfaR,5,103.251
15,russia,Antonio Giovinazzi,alfaR,6,103.411
15,russia,Antonio Giovinazzi,alfaR,7,104.325
15,russia,Antonio Giovinazzi,alfaR,8,105.53200000000001
15,russia,Antonio Giovinazzi,alfaR,9,103.53200000000001
15,russia,Antonio Giovinazzi,alfaR,10,103.975
15,russia,Antonio Giovinazzi,alfaR,11,103.939
15,russia,Antonio Giovinazzi,alfaR,12,104.175
15,russia,Antonio Giovinazzi,alfaR,13,101.84899999999999
15,russia,Antonio Giovinazzi,alfaR,14,102.22399999999999
15,russia,Antonio Giovinazzi,alfaR,15,102.113
15,russia,Antonio Giovinazzi,alfaR,16,101.99799999999999
15,russia,Antonio Giovinazzi,alfaR,17,101.647
15,russia,Antonio Giovinazzi,alfaR,18,101.413
15,russia,Antonio Giovinazzi,alfaR,19,101.465
15,russia,Antonio Giovinazzi,alfaR,20,101.693
15,russia,Antonio Giovinazzi,alfaR,21,101.321
15,russia,Antonio Giovinazzi,alfaR,22,102.866
15,russia,Antonio Giovinazzi,alfaR,23,102.541
15,russia,Antonio Giovinazzi,alfaR,24,103.48
15,russia,Antonio Giovinazzi,alfaR,25,101.49600000000001
15,russia,Antonio Giovinazzi,alfaR,26,101.61
15,russia,Antonio Giovinazzi,alfaR,27,101.344
15,russia,Antonio Giovinazzi,alfaR,28,101.318
15,russia,Antonio Giovinazzi,alfaR,29,103.31299999999999
15,russia,Antonio Giovinazzi,alfaR,30,102.21
15,russia,Antonio Giovinazzi,alfaR,31,101.691
15,russia,Antonio Giovinazzi,alfaR,32,101.26
15,russia,Antonio Giovinazzi,alfaR,33,101.056
15,russia,Antonio Giovinazzi,alfaR,34,101.0
15,russia,Antonio Giovinazzi,alfaR,35,102.38
15,russia,Antonio Giovinazzi,alfaR,36,106.508
15,russia,Antonio Giovinazzi,alfaR,38,99.116
15,russia,Antonio Giovinazzi,alfaR,39,99.05799999999999
15,russia,Antonio Giovinazzi,alfaR,40,99.456
15,russia,Antonio Giovinazzi,alfaR,41,99.725
15,russia,Antonio Giovinazzi,alfaR,42,99.652
15,russia,Antonio Giovinazzi,alfaR,43,99.645
15,russia,Antonio Giovinazzi,alfaR,44,99.70700000000001
15,russia,Antonio Giovinazzi,alfaR,45,101.67
15,russia,Antonio Giovinazzi,alfaR,46,103.30799999999999
14,italy,Antonio Giovinazzi,alfaR,3,87.12299999999999
14,italy,Antonio Giovinazzi,alfaR,4,86.85
14,italy,Antonio Giovinazzi,alfaR,5,86.959
14,italy,Antonio Giovinazzi,alfaR,6,87.037
14,italy,Antonio Giovinazzi,alfaR,7,86.925
14,italy,Antonio Giovinazzi,alfaR,8,87.023
14,italy,Antonio Giovinazzi,alfaR,9,87.09100000000001
14,italy,Antonio Giovinazzi,alfaR,10,87.395
14,italy,Antonio Giovinazzi,alfaR,11,87.235
14,italy,Antonio Giovinazzi,alfaR,12,87.26899999999999
14,italy,Antonio Giovinazzi,alfaR,13,87.115
14,italy,Antonio Giovinazzi,alfaR,14,86.945
14,italy,Antonio Giovinazzi,alfaR,15,87.1
14,italy,Antonio Giovinazzi,alfaR,16,87.007
14,italy,Antonio Giovinazzi,alfaR,17,87.06299999999999
14,italy,Antonio Giovinazzi,alfaR,18,86.93700000000001
14,italy,Antonio Giovinazzi,alfaR,19,86.884
14,italy,Antonio Giovinazzi,alfaR,20,87.37899999999999
14,italy,Antonio Giovinazzi,alfaR,21,87.3
14,italy,Antonio Giovinazzi,alfaR,22,87.28299999999999
14,italy,Antonio Giovinazzi,alfaR,23,87.34700000000001
14,italy,Antonio Giovinazzi,alfaR,24,87.43799999999999
14,italy,Antonio Giovinazzi,alfaR,25,96.62100000000001
14,italy,Antonio Giovinazzi,alfaR,31,89.17399999999999
14,italy,Antonio Giovinazzi,alfaR,32,88.89
14,italy,Antonio Giovinazzi,alfaR,33,87.596
14,italy,Antonio Giovinazzi,alfaR,34,87.22200000000001
14,italy,Antonio Giovinazzi,alfaR,35,86.71799999999999
14,italy,Antonio Giovinazzi,alfaR,36,86.704
14,italy,Antonio Giovinazzi,alfaR,37,86.613
14,italy,Antonio Giovinazzi,alfaR,38,86.48700000000001
14,italy,Antonio Giovinazzi,alfaR,39,86.444
14,italy,Antonio Giovinazzi,alfaR,40,86.792
14,italy,Antonio Giovinazzi,alfaR,41,86.429
14,italy,Antonio Giovinazzi,alfaR,42,86.635
14,italy,Antonio Giovinazzi,alfaR,43,87.484
14,italy,Antonio Giovinazzi,alfaR,45,87.588
14,italy,Antonio Giovinazzi,alfaR,46,86.72399999999999
14,italy,Antonio Giovinazzi,alfaR,47,86.991
14,italy,Antonio Giovinazzi,alfaR,48,86.656
14,italy,Antonio Giovinazzi,alfaR,49,86.226
14,italy,Antonio Giovinazzi,alfaR,50,85.71799999999999
14,italy,Antonio Giovinazzi,alfaR,51,85.859
14,italy,Antonio Giovinazzi,alfaR,52,86.15299999999999
14,italy,Antonio Giovinazzi,alfaR,53,86.161
13,netherlands,Antonio Giovinazzi,alfaR,2,78.815
13,netherlands,Antonio Giovinazzi,alfaR,3,77.77199999999999
13,netherlands,Antonio Giovinazzi,alfaR,4,77.764
13,netherlands,Antonio Giovinazzi,alfaR,5,77.92699999999999
13,netherlands,Antonio Giovinazzi,alfaR,6,77.915
13,netherlands,Antonio Giovinazzi,alfaR,7,77.835
13,netherlands,Antonio Giovinazzi,alfaR,8,78.032
13,netherlands,Antonio Giovinazzi,alfaR,9,78.555
13,netherlands,Antonio Giovinazzi,alfaR,10,78.238
13,netherlands,Antonio Giovinazzi,alfaR,11,78.306
13,netherlands,Antonio Giovinazzi,alfaR,12,77.988
13,netherlands,Antonio Giovinazzi,alfaR,13,77.438
13,netherlands,Antonio Giovinazzi,alfaR,14,77.703
13,netherlands,Antonio Giovinazzi,alfaR,15,77.555
13,netherlands,Antonio Giovinazzi,alfaR,16,77.624
13,netherlands,Antonio Giovinazzi,alfaR,17,77.432
13,netherlands,Antonio Giovinazzi,alfaR,18,77.24
13,netherlands,Antonio Giovinazzi,alfaR,19,77.258
13,netherlands,Antonio Giovinazzi,alfaR,20,76.99
13,netherlands,Antonio Giovinazzi,alfaR,21,76.859
13,netherlands,Antonio Giovinazzi,alfaR,22,76.878
13,netherlands,Antonio Giovinazzi,alfaR,23,76.881
13,netherlands,Antonio Giovinazzi,alfaR,24,77.06
13,netherlands,Antonio Giovinazzi,alfaR,25,77.418
